Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2018/10/30,WEST BENGAL,KOCH BIHAR,10.31,-,52.08,16.59101693
2018/10/30,WEST BENGAL,SOUTH 24 PARGANAS,2.07,-,19.5,24.50360096
2018/10/30,WEST BENGAL,BARDDHAMAN,2.5,-,17.16,22.78192919
2018/10/29,WEST BENGAL,BIRBHUM,0.7,-,5.21,19.22011927
2018/10/29,WEST BENGAL,MURSHIDABAD,1.58,-,10.74,19.82727469
2018/10/29,WEST BENGAL,KOLKATA,5.1,-,40.4,20.08192795
2018/10/29,WEST BENGAL,HAORA,5.01,-,55.51,23.54585229
2018/10/29,WEST BENGAL,PASHCHIM MEDINIPUR,4.63,-,34.1,26.98335224
2018/10/29,WEST BENGAL,PURBA MEDINIPUR,1.07,-,9.6,31.03353718
2018/10/29,WEST BENGAL,BANKURA,4.2,-,30.14,21.85592594
2018/10/29,WEST BENGAL,HUGLI,1.11,-,12.04,29.57957292
2018/10/29,WEST BENGAL,UTTAR DINAJPUR,2.17,-,13.65,13.37965603
2018/10/29,WEST BENGAL,MALDAH,1.47,-,9.75,15.43197981
2018/10/29,WEST BENGAL,PURULIYA,5.15,-,31.52,15.24891201
2018/10/29,WEST BENGAL,DAKSHIN DINAJPUR,0.33,-,2.31,12.69491776
2018/10/29,WEST BENGAL,DARJILING,3.1,-,19.08,19.93869271
2018/10/29,WEST BENGAL,JALPAIGURI,7.46,-,46.64,19.51422945
2018/10/29,WEST BENGAL,NORTH 24 PARGANAS,1.39,-,11.31,21.36464825
2018/10/29,WEST BENGAL,NADIA,3.9,-,27.45,21.12454037
2018/10/29,WEST BENGAL,KOCH BIHAR,10.46,-,52.95,16.99531766
2018/10/29,WEST BENGAL,SOUTH 24 PARGANAS,2.07,-,19.5,22.24808908
2018/10/29,WEST BENGAL,BARDDHAMAN,2.53,-,17.43,23.24097343
2018/10/28,WEST BENGAL,BIRBHUM,0.71,-,5.33,19.41624376
2018/10/28,WEST BENGAL,MURSHIDABAD,1.6,-,10.86,18.99592914
2018/10/28,WEST BENGAL,KOLKATA,5.12,-,40.55,19.61361935
2018/10/28,WEST BENGAL,HAORA,5.04,-,55.79,23.88302321
2018/10/28,WEST BENGAL,PASHCHIM MEDINIPUR,4.64,-,34.26,27.19499923
2018/10/28,WEST BENGAL,PURBA MEDINIPUR,1.07,-,9.61,30.69785811
2018/10/28,WEST BENGAL,BANKURA,4.25,-,30.54,22.24669873
2018/10/28,WEST BENGAL,HUGLI,1.13,-,12.2,29.10365826
2018/10/28,WEST BENGAL,UTTAR DINAJPUR,2.27,-,14.28,13.5167764
2018/10/28,WEST BENGAL,MALDAH,1.52,-,10.12,15.77085229
2018/10/28,WEST BENGAL,PURULIYA,5.22,-,31.97,15.68181653
2018/10/28,WEST BENGAL,DAKSHIN DINAJPUR,0.36,-,2.53,13.01131719
2018/10/28,WEST BENGAL,DARJILING,3.17,-,19.51,20.07738291
2018/10/28,WEST BENGAL,JALPAIGURI,7.56,-,47.23,19.81388118
2018/10/28,WEST BENGAL,NORTH 24 PARGANAS,1.41,-,11.47,20.9386247
2018/10/28,WEST BENGAL,NADIA,3.92,-,27.65,20.31928466
2018/10/28,WEST BENGAL,KOCH BIHAR,10.57,-,53.62,17.32515971
2018/10/28,WEST BENGAL,SOUTH 24 PARGANAS,2.07,-,19.52,21.65022
2018/10/28,WEST BENGAL,BARDDHAMAN,2.56,-,17.61,23.4874874
2018/10/27,WEST BENGAL,BIRBHUM,0.73,-,5.5,19.75876345
2018/10/27,WEST BENGAL,MURSHIDABAD,1.62,-,11.05,19.29474684
2018/10/27,WEST BENGAL,KOLKATA,5.13,-,40.58,20.06082466
2018/10/27,WEST BENGAL,HAORA,5.02,-,55.56,23.06020531
2018/10/27,WEST BENGAL,PASHCHIM MEDINIPUR,4.7,-,34.69,26.87928495
2018/10/27,WEST BENGAL,PURBA MEDINIPUR,1.09,-,9.8,29.20619765
2018/10/27,WEST BENGAL,BANKURA,4.35,-,31.29,22.91799794
2018/10/27,WEST BENGAL,HUGLI,1.14,-,12.39,28.79601487
2018/10/27,WEST BENGAL,UTTAR DINAJPUR,2.36,-,14.85,13.64381304
2018/10/27,WEST BENGAL,MALDAH,1.57,-,10.47,16.09695518
2018/10/27,WEST BENGAL,PURULIYA,5.3,-,32.54,16.24225819
2018/10/27,WEST BENGAL,DAKSHIN DINAJPUR,0.41,-,2.8,13.33724032
2018/10/27,WEST BENGAL,DARJILING,3.24,-,19.93,20.19292981
2018/10/27,WEST BENGAL,JALPAIGURI,7.65,-,47.83,20.13931766
2018/10/27,WEST BENGAL,NORTH 24 PARGANAS,1.44,-,11.65,20.81599478
2018/10/27,WEST BENGAL,NADIA,3.97,-,28.01,20.32731391
2018/10/27,WEST BENGAL,KOCH BIHAR,10.67,-,54.25,17.73940288
2018/10/27,WEST BENGAL,SOUTH 24 PARGANAS,2.07,-,19.55,21.0376955
2018/10/27,WEST BENGAL,BARDDHAMAN,2.59,-,17.88,23.78956818
2018/10/26,WEST BENGAL,BIRBHUM,0.74,-,5.63,20.02173337
2018/10/26,WEST BENGAL,MURSHIDABAD,1.65,-,11.22,19.61569271
2018/10/26,WEST BENGAL,KOLKATA,5.13,-,40.62,20.94881966
2018/10/26,WEST BENGAL,HAORA,5.09,-,56.21,23.92848157
2018/10/26,WEST BENGAL,PASHCHIM MEDINIPUR,4.74,-,35.03,27.56722031
2018/10/26,WEST BENGAL,PURBA MEDINIPUR,1.13,-,10.12,29.81398579
2018/10/26,WEST BENGAL,BANKURA,4.42,-,31.81,23.53935221
2018/10/26,WEST BENGAL,HUGLI,1.16,-,12.7,29.45555317
2018/10/26,WEST BENGAL,UTTAR DINAJPUR,2.45,-,15.42,13.76994398
2018/10/26,WEST BENGAL,MALDAH,1.62,-,10.79,16.40272145
2018/10/26,WEST BENGAL,PURULIYA,5.36,-,33.02,16.81253651
2018/10/26,WEST BENGAL,DAKSHIN DINAJPUR,0.43,-,2.98,13.56852724
2018/10/26,WEST BENGAL,DARJILING,3.32,-,20.43,20.35316526
2018/10/26,WEST BENGAL,JALPAIGURI,7.75,-,48.46,20.50652529
2018/10/26,WEST BENGAL,NORTH 24 PARGANAS,1.49,-,12.04,21.54440798
2018/10/26,WEST BENGAL,NADIA,4.05,-,28.58,20.75791051
2018/10/26,WEST BENGAL,KOCH BIHAR,10.75,-,54.75,18.12599487
2018/10/26,WEST BENGAL,SOUTH 24 PARGANAS,2.08,-,19.65,21.82018935
2018/10/26,WEST BENGAL,BARDDHAMAN,2.62,-,18.13,24.21991013
2018/10/25,WEST BENGAL,BIRBHUM,0.76,-,5.81,20.32741109
2018/10/25,WEST BENGAL,MURSHIDABAD,1.67,-,11.4,19.98088522
2018/10/25,WEST BENGAL,KOLKATA,5.16,-,40.83,21.96297718
2018/10/25,WEST BENGAL,HAORA,5.14,-,56.76,24.96387124
2018/10/25,WEST BENGAL,PASHCHIM MEDINIPUR,4.77,-,35.34,28.35830398
2018/10/25,WEST BENGAL,PURBA MEDINIPUR,1.16,-,10.45,30.5633492
2018/10/25,WEST BENGAL,BANKURA,4.48,-,32.28,24.20601528
2018/10/25,WEST BENGAL,HUGLI,1.19,-,13.02,30.26382087
2018/10/25,WEST BENGAL,UTTAR DINAJPUR,2.56,-,16.09,13.92669308
2018/10/25,WEST BENGAL,MALDAH,1.67,-,11.13,16.81493278
2018/10/25,WEST BENGAL,PURULIYA,5.43,-,33.48,17.36802323
2018/10/25,WEST BENGAL,DAKSHIN DINAJPUR,0.47,-,3.2,13.86580381
2018/10/25,WEST BENGAL,DARJILING,3.4,-,20.92,20.51582386
2018/10/25,WEST BENGAL,JALPAIGURI,7.85,-,49.12,20.90431621
2018/10/25,WEST BENGAL,NORTH 24 PARGANAS,1.54,-,12.44,22.40038631
2018/10/25,WEST BENGAL,NADIA,4.13,-,29.21,21.38500511
2018/10/25,WEST BENGAL,KOCH BIHAR,10.83,-,55.24,18.54473043
2018/10/25,WEST BENGAL,SOUTH 24 PARGANAS,2.09,-,19.73,22.78270202
2018/10/25,WEST BENGAL,BARDDHAMAN,2.65,-,18.4,24.75474898
2018/10/24,WEST BENGAL,BIRBHUM,0.78,-,5.97,20.67050633
2018/10/24,WEST BENGAL,MURSHIDABAD,1.69,-,11.56,20.36488417
2018/10/24,WEST BENGAL,KOLKATA,5.16,-,40.84,23.02254059
2018/10/24,WEST BENGAL,HAORA,5.18,-,57.19,26.02811817
2018/10/24,WEST BENGAL,PASHCHIM MEDINIPUR,4.81,-,35.63,29.22991414
2018/10/24,WEST BENGAL,PURBA MEDINIPUR,1.19,-,10.8,31.36992344
2018/10/24,WEST BENGAL,BANKURA,4.55,-,32.81,25.00972527
2018/10/24,WEST BENGAL,HUGLI,1.21,-,13.34,31.05288376
2018/10/24,WEST BENGAL,UTTAR DINAJPUR,2.66,-,16.74,14.11791606
2018/10/24,WEST BENGAL,MALDAH,1.72,-,11.51,17.29907659
2018/10/24,WEST BENGAL,PURULIYA,5.5,-,33.96,18.04214905
2018/10/24,WEST BENGAL,DAKSHIN DINAJPUR,0.52,-,3.53,14.30794702
2018/10/24,WEST BENGAL,DARJILING,3.48,-,21.42,20.65444408
2018/10/24,WEST BENGAL,JALPAIGURI,7.92,-,49.63,21.29416104
2018/10/24,WEST BENGAL,NORTH 24 PARGANAS,1.59,-,12.79,23.34030902
2018/10/24,WEST BENGAL,NADIA,4.21,-,29.77,22.01856108
2018/10/24,WEST BENGAL,KOCH BIHAR,10.92,-,55.79,19.01407268
2018/10/24,WEST BENGAL,SOUTH 24 PARGANAS,2.1,-,19.8,23.83156436
2018/10/24,WEST BENGAL,BARDDHAMAN,2.68,-,18.67,25.37227468
2018/10/23,WEST BENGAL,BIRBHUM,0.8,-,6.19,21.06990523
2018/10/23,WEST BENGAL,MURSHIDABAD,1.72,-,11.73,20.77149083
2018/10/23,WEST BENGAL,KOLKATA,5.17,-,40.87,24.26530116
2018/10/23,WEST BENGAL,HAORA,5.22,-,57.74,27.23951927
2018/10/23,WEST BENGAL,PASHCHIM MEDINIPUR,4.84,-,35.93,30.26535124
2018/10/23,WEST BENGAL,PURBA MEDINIPUR,1.22,-,11.08,32.16093687
2018/10/23,WEST BENGAL,BANKURA,4.61,-,33.32,25.90829658
2018/10/23,WEST BENGAL,HUGLI,1.24,-,13.74,32.01920084
2018/10/23,WEST BENGAL,UTTAR DINAJPUR,2.76,-,17.36,14.32858766
2018/10/23,WEST BENGAL,MALDAH,1.78,-,11.85,17.8236844
2018/10/23,WEST BENGAL,PURULIYA,5.56,-,34.42,18.69948125
2018/10/23,WEST BENGAL,DAKSHIN DINAJPUR,0.59,-,3.98,14.79656465
2018/10/23,WEST BENGAL,DARJILING,3.58,-,22.02,20.83235363
2018/10/23,WEST BENGAL,JALPAIGURI,8,-,50.16,21.7322854
2018/10/23,WEST BENGAL,NORTH 24 PARGANAS,1.63,-,13.12,24.42431821
2018/10/23,WEST BENGAL,NADIA,4.28,-,30.35,22.74894007
2018/10/23,WEST BENGAL,KOCH BIHAR,11,-,56.31,19.54069802
2018/10/23,WEST BENGAL,SOUTH 24 PARGANAS,2.11,-,19.85,24.97507435
2018/10/23,WEST BENGAL,BARDDHAMAN,2.71,-,18.94,26.18855677
2018/10/22,WEST BENGAL,BIRBHUM,0.82,-,6.37,21.39769302
2018/10/22,WEST BENGAL,MURSHIDABAD,1.74,-,11.93,21.25426271
2018/10/22,WEST BENGAL,KOLKATA,5.17,-,40.87,25.54188771
2018/10/22,WEST BENGAL,HAORA,5.26,-,58.15,28.51481329
2018/10/22,WEST BENGAL,PASHCHIM MEDINIPUR,4.87,-,36.25,31.14357193
2018/10/22,WEST BENGAL,PURBA MEDINIPUR,1.26,-,11.45,33.09443729
2018/10/22,WEST BENGAL,BANKURA,4.67,-,33.81,26.39673821
2018/10/22,WEST BENGAL,HUGLI,1.27,-,14.09,32.98258565
2018/10/22,WEST BENGAL,UTTAR DINAJPUR,2.85,-,17.96,14.56103327
2018/10/22,WEST BENGAL,MALDAH,1.84,-,12.28,18.47512843
2018/10/22,WEST BENGAL,PURULIYA,5.63,-,34.88,18.82531226
2018/10/22,WEST BENGAL,DAKSHIN DINAJPUR,0.65,-,4.45,15.29131125
2018/10/22,WEST BENGAL,DARJILING,3.68,-,22.69,21.01882949
2018/10/22,WEST BENGAL,JALPAIGURI,8.07,-,50.62,22.12766294
2018/10/22,WEST BENGAL,NORTH 24 PARGANAS,1.66,-,13.37,25.57114767
2018/10/22,WEST BENGAL,NADIA,4.36,-,30.89,23.54067749
2018/10/22,WEST BENGAL,KOCH BIHAR,11.07,-,56.75,19.93984664
2018/10/22,WEST BENGAL,SOUTH 24 PARGANAS,2.11,-,19.88,26.22759443
2018/10/22,WEST BENGAL,BARDDHAMAN,2.74,-,19.2,26.83588344
2018/10/21,WEST BENGAL,BIRBHUM,0.84,-,6.56,21.83127858
2018/10/21,WEST BENGAL,MURSHIDABAD,1.78,-,12.15,21.7884703
2018/10/21,WEST BENGAL,KOLKATA,5.17,-,40.88,26.90891017
2018/10/21,WEST BENGAL,HAORA,5.3,-,58.67,29.86975152
2018/10/21,WEST BENGAL,PASHCHIM MEDINIPUR,4.97,-,37.02,32.23665782
2018/10/21,WEST BENGAL,PURBA MEDINIPUR,1.29,-,11.81,34.00010853
2018/10/21,WEST BENGAL,BANKURA,4.76,-,34.47,27.41458898
2018/10/21,WEST BENGAL,HUGLI,1.29,-,14.37,33.96014855
2018/10/21,WEST BENGAL,UTTAR DINAJPUR,2.97,-,18.67,14.81578543
2018/10/21,WEST BENGAL,MALDAH,1.89,-,12.64,19.15096026
2018/10/21,WEST BENGAL,PURULIYA,5.69,-,35.38,19.54108644
2018/10/21,WEST BENGAL,DAKSHIN DINAJPUR,0.72,-,4.88,15.77541969
2018/10/21,WEST BENGAL,DARJILING,3.81,-,23.46,21.2532573
2018/10/21,WEST BENGAL,JALPAIGURI,8.14,-,51.07,22.57121643
2018/10/21,WEST BENGAL,NORTH 24 PARGANAS,1.68,-,13.55,26.8116592
2018/10/21,WEST BENGAL,NADIA,4.42,-,31.43,24.4179216
2018/10/21,WEST BENGAL,KOCH BIHAR,11.14,-,57.18,20.32646213
2018/10/21,WEST BENGAL,SOUTH 24 PARGANAS,2.11,-,19.92,27.57802493
2018/10/21,WEST BENGAL,BARDDHAMAN,2.77,-,19.46,27.69228572
2018/10/20,WEST BENGAL,BIRBHUM,0.86,-,6.77,22.3380827
2018/10/20,WEST BENGAL,MURSHIDABAD,1.81,-,12.41,22.40847328
2018/10/20,WEST BENGAL,KOLKATA,5.17,-,40.91,28.49964356
2018/10/20,WEST BENGAL,HAORA,5.36,-,59.5,31.39576675
2018/10/20,WEST BENGAL,PASHCHIM MEDINIPUR,5.23,-,38.93,33.47056069
2018/10/20,WEST BENGAL,PURBA MEDINIPUR,1.34,-,12.31,35.11436664
2018/10/20,WEST BENGAL,BANKURA,4.92,-,35.7,28.53979701
2018/10/20,WEST BENGAL,HUGLI,1.31,-,14.72,35.1000461
2018/10/20,WEST BENGAL,UTTAR DINAJPUR,3.07,-,19.35,15.08907719
2018/10/20,WEST BENGAL,MALDAH,1.94,-,13,19.86641581
2018/10/20,WEST BENGAL,PURULIYA,5.78,-,35.98,20.38736962
2018/10/20,WEST BENGAL,DAKSHIN DINAJPUR,0.8,-,5.38,16.33217379
2018/10/20,WEST BENGAL,DARJILING,3.94,-,24.29,21.49256772
2018/10/20,WEST BENGAL,JALPAIGURI,8.21,-,51.51,23.05917199
2018/10/20,WEST BENGAL,NORTH 24 PARGANAS,1.71,-,13.78,28.10416605
2018/10/20,WEST BENGAL,NADIA,4.49,-,31.95,25.40767901
2018/10/20,WEST BENGAL,KOCH BIHAR,11.21,-,57.67,20.74911076
2018/10/20,WEST BENGAL,SOUTH 24 PARGANAS,2.16,-,20.34,29.06169463
2018/10/20,WEST BENGAL,BARDDHAMAN,2.8,-,19.73,28.67859248
2018/10/19,WEST BENGAL,BIRBHUM,0.89,-,6.98,22.8370058
2018/10/19,WEST BENGAL,MURSHIDABAD,1.86,-,12.73,23.10609412
2018/10/19,WEST BENGAL,KOLKATA,5.21,-,41.17,30.11738717
2018/10/19,WEST BENGAL,HAORA,5.45,-,60.53,32.95144013
2018/10/19,WEST BENGAL,PASHCHIM MEDINIPUR,5.6,-,41.66,34.77039231
2018/10/19,WEST BENGAL,PURBA MEDINIPUR,1.39,-,12.82,36.32490381
2018/10/19,WEST BENGAL,BANKURA,5.12,-,37.29,29.68281027
2018/10/19,WEST BENGAL,HUGLI,1.35,-,15.09,36.29632004
2018/10/19,WEST BENGAL,UTTAR DINAJPUR,3.19,-,20.09,15.40884433
2018/10/19,WEST BENGAL,MALDAH,1.99,-,13.34,20.62606484
2018/10/19,WEST BENGAL,PURULIYA,5.84,-,36.49,21.21003429
2018/10/19,WEST BENGAL,DAKSHIN DINAJPUR,0.87,-,5.86,16.95154075
2018/10/19,WEST BENGAL,DARJILING,4.08,-,25.17,21.76272759
2018/10/19,WEST BENGAL,JALPAIGURI,8.28,-,51.96,23.53705251
2018/10/19,WEST BENGAL,NORTH 24 PARGANAS,1.79,-,14.36,29.58681282
2018/10/19,WEST BENGAL,NADIA,4.57,-,32.53,26.51942408
2018/10/19,WEST BENGAL,KOCH BIHAR,11.28,-,58.11,21.10914951
2018/10/19,WEST BENGAL,SOUTH 24 PARGANAS,2.33,-,21.8,30.65241244
2018/10/19,WEST BENGAL,BARDDHAMAN,2.82,-,19.97,29.64175773
2018/10/18,WEST BENGAL,BIRBHUM,0.91,-,7.2,23.45189718
2018/10/18,WEST BENGAL,MURSHIDABAD,1.9,-,13.05,23.8922205
2018/10/18,WEST BENGAL,KOLKATA,5.55,-,43.88,31.78077606
2018/10/18,WEST BENGAL,HAORA,5.56,-,61.56,34.50402999
2018/10/18,WEST BENGAL,PASHCHIM MEDINIPUR,5.96,-,44.31,36.03153833
2018/10/18,WEST BENGAL,PURBA MEDINIPUR,1.43,-,13.25,37.53255508
2018/10/18,WEST BENGAL,BANKURA,5.37,-,39.16,30.94755825
2018/10/18,WEST BENGAL,HUGLI,1.4,-,15.51,37.51824192
2018/10/18,WEST BENGAL,UTTAR DINAJPUR,3.3,-,20.76,15.75076327
2018/10/18,WEST BENGAL,MALDAH,2.03,-,13.7,21.46383766
2018/10/18,WEST BENGAL,PURULIYA,5.92,-,37.07,22.14582641
2018/10/18,WEST BENGAL,DAKSHIN DINAJPUR,0.94,-,6.31,17.58428716
2018/10/18,WEST BENGAL,DARJILING,4.24,-,26.13,22.05279743
2018/10/18,WEST BENGAL,JALPAIGURI,8.34,-,52.37,24.02755079
2018/10/18,WEST BENGAL,NORTH 24 PARGANAS,1.93,-,15.4,31.09317195
2018/10/18,WEST BENGAL,NADIA,4.69,-,33.41,27.6761702
2018/10/18,WEST BENGAL,KOCH BIHAR,11.34,-,58.49,21.4741126
2018/10/18,WEST BENGAL,SOUTH 24 PARGANAS,2.57,-,23.88,32.24340237
2018/10/18,WEST BENGAL,BARDDHAMAN,2.84,-,20.15,30.67509394
2018/10/17,WEST BENGAL,BIRBHUM,0.93,-,7.42,24.17383621
2018/10/17,WEST BENGAL,MURSHIDABAD,1.94,-,13.34,24.74556574
2018/10/17,WEST BENGAL,KOLKATA,6.15,-,48.61,33.54766041
2018/10/17,WEST BENGAL,HAORA,5.69,-,62.81,36.13648931
2018/10/17,WEST BENGAL,PASHCHIM MEDINIPUR,6.38,-,47.41,37.49771522
2018/10/17,WEST BENGAL,PURBA MEDINIPUR,1.46,-,13.61,38.95562055
2018/10/17,WEST BENGAL,BANKURA,5.65,-,41.36,32.36394888
2018/10/17,WEST BENGAL,HUGLI,1.44,-,15.86,38.91731423
2018/10/17,WEST BENGAL,UTTAR DINAJPUR,3.4,-,21.42,16.15952148
2018/10/17,WEST BENGAL,MALDAH,2.08,-,14.08,22.42126067
2018/10/17,WEST BENGAL,PURULIYA,5.99,-,37.62,23.08651702
2018/10/17,WEST BENGAL,DAKSHIN DINAJPUR,1.01,-,6.78,18.34595048
2018/10/17,WEST BENGAL,DARJILING,4.4,-,27.1,22.36288602
2018/10/17,WEST BENGAL,JALPAIGURI,8.4,-,52.78,24.53391357
2018/10/17,WEST BENGAL,NORTH 24 PARGANAS,2.13,-,16.89,32.73220181
2018/10/17,WEST BENGAL,NADIA,4.88,-,34.65,28.90503491
2018/10/17,WEST BENGAL,KOCH BIHAR,11.39,-,58.79,21.79543394
2018/10/17,WEST BENGAL,SOUTH 24 PARGANAS,2.85,-,26.32,33.92980378
2018/10/17,WEST BENGAL,BARDDHAMAN,2.87,-,20.36,31.85876772
2018/10/16,WEST BENGAL,BIRBHUM,0.95,-,7.62,24.9875689
2018/10/16,WEST BENGAL,MURSHIDABAD,1.98,-,13.65,25.65656267
2018/10/16,WEST BENGAL,KOLKATA,6.84,-,54.06,35.31877703
2018/10/16,WEST BENGAL,HAORA,5.85,-,64.37,37.76454491
2018/10/16,WEST BENGAL,PASHCHIM MEDINIPUR,6.86,-,50.89,39.1694604
2018/10/16,WEST BENGAL,PURBA MEDINIPUR,1.51,-,14.06,40.62251056
2018/10/16,WEST BENGAL,BANKURA,5.98,-,43.9,33.8786937
2018/10/16,WEST BENGAL,HUGLI,1.5,-,16.35,40.43639085
2018/10/16,WEST BENGAL,UTTAR DINAJPUR,3.5,-,22.06,16.63332829
2018/10/16,WEST BENGAL,MALDAH,2.14,-,14.43,23.45266699
2018/10/16,WEST BENGAL,PURULIYA,6.07,-,38.22,24.12599778
2018/10/16,WEST BENGAL,DAKSHIN DINAJPUR,1.1,-,7.39,19.29320194
2018/10/16,WEST BENGAL,DARJILING,4.56,-,28.13,22.74424723
2018/10/16,WEST BENGAL,JALPAIGURI,8.49,-,53.34,25.32550621
2018/10/16,WEST BENGAL,NORTH 24 PARGANAS,2.35,-,18.55,34.42812451
2018/10/16,WEST BENGAL,NADIA,5.11,-,36.22,30.18361428
2018/10/16,WEST BENGAL,KOCH BIHAR,11.46,-,59.22,22.45367412
2018/10/16,WEST BENGAL,SOUTH 24 PARGANAS,3.15,-,28.95,35.71482047
2018/10/16,WEST BENGAL,BARDDHAMAN,2.89,-,20.58,33.11397188
2018/10/15,WEST BENGAL,BIRBHUM,0.97,-,7.78,25.71855518
2018/10/15,WEST BENGAL,MURSHIDABAD,2.03,-,14,26.59038129
2018/10/15,WEST BENGAL,KOLKATA,7.64,-,60.46,37.10297408
2018/10/15,WEST BENGAL,HAORA,6,-,65.86,39.28043666
2018/10/15,WEST BENGAL,PASHCHIM MEDINIPUR,7.18,-,53.22,40.35554698
2018/10/15,WEST BENGAL,PURBA MEDINIPUR,1.54,-,14.41,41.94048522
2018/10/15,WEST BENGAL,BANKURA,6.21,-,45.67,34.97011154
2018/10/15,WEST BENGAL,HUGLI,1.54,-,16.81,41.87033084
2018/10/15,WEST BENGAL,UTTAR DINAJPUR,3.6,-,22.7,17.1841779
2018/10/15,WEST BENGAL,MALDAH,2.19,-,14.82,24.55510571
2018/10/15,WEST BENGAL,PURULIYA,6.13,-,38.68,25.10072372
2018/10/15,WEST BENGAL,DAKSHIN DINAJPUR,1.19,-,7.94,20.23186904
2018/10/15,WEST BENGAL,DARJILING,4.73,-,29.15,23.14005027
2018/10/15,WEST BENGAL,JALPAIGURI,8.6,-,54.05,26.05364261
2018/10/15,WEST BENGAL,NORTH 24 PARGANAS,2.61,-,20.42,36.21058856
2018/10/15,WEST BENGAL,NADIA,5.41,-,38.21,31.55147061
2018/10/15,WEST BENGAL,KOCH BIHAR,11.51,-,59.58,23.00194508
2018/10/15,WEST BENGAL,SOUTH 24 PARGANAS,3.43,-,31.46,37.4202134
2018/10/15,WEST BENGAL,BARDDHAMAN,2.91,-,20.77,34.21831723
2018/10/14,WEST BENGAL,BIRBHUM,0.99,-,7.93,26.46466949
2018/10/14,WEST BENGAL,MURSHIDABAD,2.07,-,14.29,27.43937426
2018/10/14,WEST BENGAL,KOLKATA,8.4,-,66.53,38.78129199
2018/10/14,WEST BENGAL,HAORA,6.12,-,66.85,40.61444646
2018/10/14,WEST BENGAL,PASHCHIM MEDINIPUR,7.51,-,55.69,41.47420658
2018/10/14,WEST BENGAL,PURBA MEDINIPUR,1.59,-,14.88,43.10291457
2018/10/14,WEST BENGAL,BANKURA,6.54,-,48.17,36.28839206
2018/10/14,WEST BENGAL,HUGLI,1.58,-,17.09,43.09973247
2018/10/14,WEST BENGAL,UTTAR DINAJPUR,3.69,-,23.33,17.83819601
2018/10/14,WEST BENGAL,MALDAH,2.24,-,15.15,25.65729191
2018/10/14,WEST BENGAL,PURULIYA,6.2,-,39.23,26.16584665
2018/10/14,WEST BENGAL,DAKSHIN DINAJPUR,1.29,-,8.61,21.27742077
2018/10/14,WEST BENGAL,DARJILING,4.88,-,30.07,23.54155725
2018/10/14,WEST BENGAL,JALPAIGURI,8.77,-,55.15,26.89276839
2018/10/14,WEST BENGAL,NORTH 24 PARGANAS,2.85,-,22.26,37.95332803
2018/10/14,WEST BENGAL,NADIA,5.71,-,40.24,32.79360935
2018/10/14,WEST BENGAL,KOCH BIHAR,11.58,-,60.01,23.77515045
2018/10/14,WEST BENGAL,SOUTH 24 PARGANAS,3.69,-,33.74,39.05961167
2018/10/14,WEST BENGAL,BARDDHAMAN,2.93,-,20.94,35.29568103
2018/10/13,WEST BENGAL,BIRBHUM,1,-,8.07,27.40885709
2018/10/13,WEST BENGAL,MURSHIDABAD,2.12,-,14.66,28.57350565
2018/10/13,WEST BENGAL,KOLKATA,9.01,-,71.44,40.09681663
2018/10/13,WEST BENGAL,HAORA,6.24,-,67.79,41.88095121
2018/10/13,WEST BENGAL,PASHCHIM MEDINIPUR,7.9,-,58.61,42.84285887
2018/10/13,WEST BENGAL,PURBA MEDINIPUR,1.66,-,15.57,44.62209692
2018/10/13,WEST BENGAL,BANKURA,6.9,-,50.87,37.73189996
2018/10/13,WEST BENGAL,HUGLI,1.63,-,17.48,44.46190947
2018/10/13,WEST BENGAL,UTTAR DINAJPUR,3.79,-,23.98,18.58113885
2018/10/13,WEST BENGAL,MALDAH,2.26,-,15.34,26.99497831
2018/10/13,WEST BENGAL,PURULIYA,6.26,-,39.67,27.32602583
2018/10/13,WEST BENGAL,DAKSHIN DINAJPUR,1.38,-,9.25,22.37746409
2018/10/13,WEST BENGAL,DARJILING,5.06,-,31.2,24.06136642
2018/10/13,WEST BENGAL,JALPAIGURI,9.02,-,56.71,27.86139307
2018/10/13,WEST BENGAL,NORTH 24 PARGANAS,3.08,-,24.07,39.65105973
2018/10/13,WEST BENGAL,NADIA,6.07,-,42.61,34.29801353
2018/10/13,WEST BENGAL,KOCH BIHAR,11.64,-,60.38,24.59687521
2018/10/13,WEST BENGAL,SOUTH 24 PARGANAS,3.96,-,36.28,40.73858521
2018/10/13,WEST BENGAL,BARDDHAMAN,2.96,-,21.14,36.72170268
2018/10/12,WEST BENGAL,BIRBHUM,1.01,-,8.2,28.090538
2018/10/12,WEST BENGAL,MURSHIDABAD,2.16,-,14.91,28.75957533
2018/10/12,WEST BENGAL,KOLKATA,9.82,-,77.9,41.83280271
2018/10/12,WEST BENGAL,HAORA,6.38,-,68.98,43.21569697
2018/10/12,WEST BENGAL,PASHCHIM MEDINIPUR,8.25,-,61.27,44.01449839
2018/10/12,WEST BENGAL,PURBA MEDINIPUR,1.68,-,15.88,45.5885674
2018/10/12,WEST BENGAL,BANKURA,6.56,-,48.53,36.371941
2018/10/12,WEST BENGAL,HUGLI,1.69,-,17.88,45.77418736
2018/10/12,WEST BENGAL,UTTAR DINAJPUR,3.87,-,24.49,18.62539365
